 x y z label
29267 28 29 26 0
29268 28 30 26 1193
29269 28 31 26 1193
29270 28 32 26 1193
29271 29 0 26 1193
29272 29 1 26 0
29273 29 2 26 0
29274 29 3 26 0
29275 29 4 26 0
29276 29 5 26 0
29277 29 6 26 0
29278 29 7 26 0
29279 29 8 26 0
29280 29 9 26 0
29281 29 10 26 0
29282 29 11 26 0
29283 29 12 26 0
29284 29 13 26 0
29285 29 14 26 1425
29286 29 15 26 1425
29287 29 16 26 0
29288 29 17 26 0
29289 29 18 26 0
29290 29 19 26 0
29291 29 20 26 0
29292 29 21 26 0
29293 29 22 26 0
29294 29 23 26 0
29295 29 24 26 0
29296 29 25 26 0
29297 29 26 26 0
29298 29 27 26 0
29299 29 28 26 0
29300 29 29 26 0
29301 29 30 26 1193
29302 29 31 26 0
29303 29 32 26 0
29304 30 0 26 0
29305 30 1 26 0
29306 30 2 26 0
29307 30 3 26 0
29308 30 4 26 0
29309 30 5 26 0
29310 30 6 26 0
29311 30 7 26 1462
29312 30 8 26 0
29313 30 9 26 0
29314 30 10 26 0
29315 30 11 26 0
29316 30 12 26 0
29317 30 13 26 1425
29318 30 14 26 1425
29319 30 15 26 1425
29320 30 16 26 0
29321 30 17 26 0
29322 30 18 26 0
29323 30 19 26 0
29324 30 20 26 0
29325 30 21 26 0
29326 30 22 26 0
29327 30 23 26 55
29328 30 24 26 0
29329 30 25 26 0
29330 30 26 26 0
29331 30 27 26 0
29332 30 28 26 0
29333 30 29 26 0
29334 30 30 26 0
29335 30 31 26 0
29336 30 32 26 0
29337 31 0 26 0
29338 31 1 26 0
29339 31 2 26 0
29340 31 3 26 0
29341 31 4 26 0
29342 31 5 26 0
29343 31 6 26 0
29344 31 7 26 0
29345 31 8 26 0
29346 31 9 26 0
29347 31 10 26 0
29348 31 11 26 0
29349 31 12 26 0
29350 31 13 26 0
29351 31 14 26 1425
29352 31 15 26 1512
29353 31 16 26 43
29354 31 17 26 0
29355 31 18 26 0
29356 31 19 26 0
29357 31 20 26 0
29358 31 21 26 0
29359 31 22 26 55
29360 31 23 26 55
29361 31 24 26 0
29362 31 25 26 1482
29363 31 26 26 0
29364 31 27 26 0
29365 31 28 26 0
29366 31 29 26 0
29367 31 30 26 0
29368 31 31 26 0
29369 31 32 26 1535
29370 32 0 26 0
29371 32 1 26 0
29372 32 2 26 0
29373 32 3 26 0
29374 32 4 26 0
29375 32 5 26 12
29376 32 6 26 12
29377 32 7 26 0
29378 32 8 26 12
29379 32 9 26 0
29380 32 10 26 0
29381 32 11 26 27
29382 32 12 26 0
29383 32 13 26 0
29384 32 14 26 0
29385 32 15 26 0
29386 32 16 26 43
29387 32 17 26 43
29388 32 18 26 0
29389 32 19 26 0
29390 32 20 26 0
29391 32 21 26 0
29392 32 22 26 55
29393 32 23 26 0
29394 32 24 26 0
29395 32 25 26 0
29396 32 26 26 0
29397 32 27 26 0
29398 32 28 26 0
29399 32 29 26 0
29400 32 30 26 0
29401 32 31 26 0
29402 32 32 26 0
29403 0 0 27 0
29404 0 1 27 0
29405 0 2 27 0
29406 0 3 27 9
29407 0 4 27 10
29408 0 5 27 12
29409 0 6 27 12
29410 0 7 27 0
29411 0 8 27 19
29412 0 9 27 0
29413 0 10 27 0
29414 0 11 27 27
29415 0 12 27 0
29416 0 13 27 0
29417 0 14 27 0
29418 0 15 27 0
29419 0 16 27 0
29420 0 17 27 43
29421 0 18 27 0
29422 0 19 27 0
29423 0 20 27 0
29424 0 21 27 0
29425 0 22 27 55
29426 0 23 27 0
29427 0 24 27 0
29428 0 25 27 0
29429 0 26 27 0
29430 0 27 27 0
29431 0 28 27 0
29432 0 29 27 0
29433 0 30 27 0
29434 0 31 27 72
29435 0 32 27 0
29436 1 0 27 0
29437 1 1 27 0
29438 1 2 27 0
29439 1 3 27 9
29440 1 4 27 0
29441 1 5 27 0
29442 1 6 27 0
29443 1 7 27 0
29444 1 8 27 19
29445 1 9 27 0
29446 1 10 27 0
29447 1 11 27 27
29448 1 12 27 0
29449 1 13 27 0
29450 1 14 27 0
29451 1 15 27 0
29452 1 16 27 0
29453 1 17 27 0
29454 1 18 27 0
29455 1 19 27 105
29456 1 20 27 0
29457 1 21 27 0
29458 1 22 27 0
29459 1 23 27 0
29460 1 24 27 0
29461 1 25 27 0
29462 1 26 27 0
29463 1 27 27 0
29464 1 28 27 119
29465 1 29 27 0
29466 1 30 27 0
29467 1 31 27 0
29468 1 32 27 128
29469 2 0 27 0
29470 2 1 27 0
29471 2 2 27 0
29472 2 3 27 0
29473 2 4 27 0
29474 2 5 27 0
29475 2 6 27 0
29476 2 7 27 0
29477 2 8 27 144
29478 2 9 27 148
29479 2 10 27 0
29480 2 11 27 0
29481 2 12 27 0
29482 2 13 27 0
29483 2 14 27 158
29484 2 15 27 0
29485 2 16 27 0
29486 2 17 27 0
29487 2 18 27 0
29488 2 19 27 0
29489 2 20 27 0
29490 2 21 27 163
29491 2 22 27 0
29492 2 23 27 0
29493 2 24 27 0
29494 2 25 27 0
29495 2 26 27 0
29496 2 27 27 0
29497 2 28 27 0
29498 2 29 27 0
29499 2 30 27 0
29500 2 31 27 0
29501 2 32 27 0
29502 3 0 27 0
29503 3 1 27 0
29504 3 2 27 0
29505 3 3 27 0
29506 3 4 27 0
29507 3 5 27 0
29508 3 6 27 0
29509 3 7 27 0
29510 3 8 27 0
29511 3 9 27 148
29512 3 10 27 0
29513 3 11 27 0
29514 3 12 27 0
29515 3 13 27 0
29516 3 14 27 0
29517 3 15 27 0
29518 3 16 27 0
29519 3 17 27 0
29520 3 18 27 0
29521 3 19 27 0
29522 3 20 27 0
29523 3 21 27 0
29524 3 22 27 0
29525 3 23 27 0
29526 3 24 27 0
29527 3 25 27 0
29528 3 26 27 0
29529 3 27 27 0
29530 3 28 27 0
29531 3 29 27 0
29532 3 30 27 0
29533 3 31 27 0
29534 3 32 27 0
29535 4 0 27 0
29536 4 1 27 0
29537 4 2 27 221
29538 4 3 27 0
29539 4 4 27 0
29540 4 5 27 0
29541 4 6 27 0
29542 4 7 27 0
29543 4 8 27 0
29544 4 9 27 0
29545 4 10 27 0
29546 4 11 27 0
29547 4 12 27 0
29548 4 13 27 0
29549 4 14 27 0
29550 4 15 27 0
29551 4 16 27 0
29552 4 17 27 0
29553 4 18 27 0
29554 4 19 27 0
29555 4 20 27 0
29556 4 21 27 0
29557 4 22 27 0
29558 4 23 27 0
29559 4 24 27 0
29560 4 25 27 0
29561 4 26 27 0
29562 4 27 27 0
29563 4 28 27 0
29564 4 29 27 213
29565 4 30 27 0
29566 4 31 27 0
29567 4 32 27 0
29568 5 0 27 0
29569 5 1 27 0
29570 5 2 27 0
29571 5 3 27 0
29572 5 4 27 0
29573 5 5 27 274
29574 5 6 27 0
29575 5 7 27 0
29576 5 8 27 0
29577 5 9 27 0
29578 5 10 27 0
29579 5 11 27 0
29580 5 12 27 0
29581 5 13 27 289
29582 5 14 27 0
29583 5 15 27 0
29584 5 16 27 0
29585 5 17 27 0
29586 5 18 27 0
29587 5 19 27 0
29588 5 20 27 0
29589 5 21 27 0
29590 5 22 27 0
29591 5 23 27 0
29592 5 24 27 0
29593 5 25 27 0
29594 5 26 27 0
29595 5 27 27 0
29596 5 28 27 0
29597 5 29 27 213
29598 5 30 27 213
29599 5 31 27 213
29600 5 32 27 213
29601 6 0 27 0
29602 6 1 27 270
29603 6 2 27 270
29604 6 3 27 270
29605 6 4 27 270
29606 6 5 27 0
29607 6 6 27 0
29608 6 7 27 0
29609 6 8 27 0
29610 6 9 27 0
29611 6 10 27 0
29612 6 11 27 0
29613 6 12 27 0
29614 6 13 27 0
29615 6 14 27 0
29616 6 15 27 0
29617 6 16 27 0
29618 6 17 27 0
29619 6 18 27 0
29620 6 19 27 0
29621 6 20 27 0
29622 6 21 27 0
29623 6 22 27 296
29624 6 23 27 0
29625 6 24 27 0
29626 6 25 27 0
29627 6 26 27 0
29628 6 27 27 0
29629 6 28 27 0
29630 6 29 27 0
29631 6 30 27 213
29632 6 31 27 0
29633 6 32 27 0
29634 7 0 27 270
29635 7 1 27 270
29636 7 2 27 270
29637 7 3 27 0
29638 7 4 27 0
29639 7 5 27 0
29640 7 6 27 0
29641 7 7 27 0
29642 7 8 27 0
29643 7 9 27 0
29644 7 10 27 0
29645 7 11 27 0
29646 7 12 27 0
29647 7 13 27 0
29648 7 14 27 0
29649 7 15 27 0
29650 7 16 27 0
29651 7 17 27 0
29652 7 18 27 0
29653 7 19 27 0
29654 7 20 27 0
29655 7 21 27 0
29656 7 22 27 296
29657 7 23 27 0
29658 7 24 27 0
29659 7 25 27 0
29660 7 26 27 0
29661 7 27 27 0
29662 7 28 27 0
29663 7 29 27 0
29664 7 30 27 213
29665 7 31 27 0
29666 7 32 27 0
29667 8 0 27 270
29668 8 1 27 270
29669 8 2 27 270
29670 8 3 27 0
29671 8 4 27 0
29672 8 5 27 0
29673 8 6 27 0
29674 8 7 27 0
29675 8 8 27 0
29676 8 9 27 0
29677 8 10 27 0
29678 8 11 27 404
29679 8 12 27 404
29680 8 13 27 0
29681 8 14 27 0
29682 8 15 27 0
29683 8 16 27 416
29684 8 17 27 0
29685 8 18 27 0
29686 8 19 27 0
29687 8 20 27 0
29688 8 21 27 0
29689 8 22 27 296
29690 8 23 27 0
29691 8 24 27 0
29692 8 25 27 382
29693 8 26 27 0
29694 8 27 27 0
29695 8 28 27 430
29696 8 29 27 0
29697 8 30 27 0
29698 8 31 27 0
29699 8 32 27 0
29700 9 0 27 0
29701 9 1 27 0
29702 9 2 27 0
29703 9 3 27 0
29704 9 4 27 0
29705 9 5 27 0
29706 9 6 27 0
29707 9 7 27 0
29708 9 8 27 0
29709 9 9 27 0
29710 9 10 27 402
29711 9 11 27 449
29712 9 12 27 0
29713 9 13 27 0
29714 9 14 27 0
29715 9 15 27 0
29716 9 16 27 416
29717 9 17 27 416
29718 9 18 27 0
29719 9 19 27 0
29720 9 20 27 0
29721 9 21 27 0
29722 9 22 27 296
29723 9 23 27 0
29724 9 24 27 0
29725 9 25 27 0
29726 9 26 27 0
29727 9 27 27 0
29728 9 28 27 0
29729 9 29 27 0
29730 9 30 27 0
29731 9 31 27 0
29732 9 32 27 0
29733 10 0 27 0
29734 10 1 27 0
29735 10 2 27 0
29736 10 3 27 0
29737 10 4 27 490
29738 10 5 27 490
29739 10 6 27 0
29740 10 7 27 0
29741 10 8 27 402
29742 10 9 27 402
29743 10 10 27 402
29744 10 11 27 0
29745 10 12 27 0
29746 10 13 27 0
29747 10 14 27 0
29748 10 15 27 0
29749 10 16 27 0
29750 10 17 27 0
29751 10 18 27 0
29752 10 19 27 0
29753 10 20 27 0
29754 10 21 27 0
29755 10 22 27 0
29756 10 23 27 0
29757 10 24 27 0
29758 10 25 27 0
29759 10 26 27 0
29760 10 27 27 0
29761 10 28 27 0
29762 10 29 27 0
29763 10 30 27 0
29764 10 31 27 0
29765 10 32 27 0
29766 11 0 27 0
29767 11 1 27 0
29768 11 2 27 0
29769 11 3 27 0
29770 11 4 27 490
29771 11 5 27 490
29772 11 6 27 490
29773 11 7 27 0
29774 11 8 27 402
29775 11 9 27 402
29776 11 10 27 0
29777 11 11 27 0
29778 11 12 27 0
29779 11 13 27 556
29780 11 14 27 0
29781 11 15 27 0
29782 11 16 27 0
29783 11 17 27 0
29784 11 18 27 0
29785 11 19 27 565
29786 11 20 27 0
29787 11 21 27 0
29788 11 22 27 0
29789 11 23 27 0
29790 11 24 27 0
29791 11 25 27 0
29792 11 26 27 0
29793 11 27 27 0
29794 11 28 27 0
29795 11 29 27 0
29796 11 30 27 0
29797 11 31 27 0
29798 11 32 27 0
29799 12 0 27 0
29800 12 1 27 0
29801 12 2 27 0
29802 12 3 27 490
29803 12 4 27 490
29804 12 5 27 490
29805 12 6 27 490
29806 12 7 27 0
29807 12 8 27 0
29808 12 9 27 0
29809 12 10 27 0
29810 12 11 27 0
29811 12 12 27 0
29812 12 13 27 0
29813 12 14 27 0
29814 12 15 27 0
29815 12 16 27 0
29816 12 17 27 0
29817 12 18 27 0
29818 12 19 27 565
29819 12 20 27 565
29820 12 21 27 0
29821 12 22 27 0
29822 12 23 27 0
29823 12 24 27 0
29824 12 25 27 0
29825 12 26 27 0
29826 12 27 27 618
29827 12 28 27 0
29828 12 29 27 0
29829 12 30 27 0
29830 12 31 27 0
29831 12 32 27 0
29832 13 0 27 0
29833 13 1 27 0
29834 13 2 27 0
29835 13 3 27 490
29836 13 4 27 0
29837 13 5 27 490
29838 13 6 27 490
29839 13 7 27 490
29840 13 8 27 639
29841 13 9 27 0
29842 13 10 27 0
29843 13 11 27 0
29844 13 12 27 0
29845 13 13 27 645
29846 13 14 27 0
29847 13 15 27 0
29848 13 16 27 0
29849 13 17 27 0
29850 13 18 27 0
29851 13 19 27 649
29852 13 20 27 649
29853 13 21 27 0
29854 13 22 27 0
29855 13 23 27 0
29856 13 24 27 0
29857 13 25 27 0
29858 13 26 27 658
29859 13 27 27 0
29860 13 28 27 0
29861 13 29 27 662
29862 13 30 27 0
29863 13 31 27 0
29864 13 32 27 0
29865 14 0 27 623
29866 14 1 27 0
29867 14 2 27 668
29868 14 3 27 0
29869 14 4 27 0
29870 14 5 27 490
29871 14 6 27 490
29872 14 7 27 490
29873 14 8 27 0
29874 14 9 27 0
29875 14 10 27 0
29876 14 11 27 0
29877 14 12 27 690
29878 14 13 27 690
29879 14 14 27 0
29880 14 15 27 0
29881 14 16 27 0
29882 14 17 27 649
29883 14 18 27 649
29884 14 19 27 649
29885 14 20 27 649
29886 14 21 27 0
29887 14 22 27 0
29888 14 23 27 0
29889 14 24 27 0
29890 14 25 27 0
29891 14 26 27 658
29892 14 27 27 0
29893 14 28 27 0
29894 14 29 27 0
29895 14 30 27 714
29896 14 31 27 0
29897 14 32 27 0
29898 15 0 27 623
29899 15 1 27 623
29900 15 2 27 722
29901 15 3 27 725
29902 15 4 27 0
29903 15 5 27 0
29904 15 6 27 0
29905 15 7 27 0
29906 15 8 27 0
29907 15 9 27 732
29908 15 10 27 0
29909 15 11 27 0
29910 15 12 27 0
29911 15 13 27 0
29912 15 14 27 0
29913 15 15 27 0
29914 15 16 27 0
29915 15 17 27 649
29916 15 18 27 649
29917 15 19 27 649
29918 15 20 27 0
29919 15 21 27 0
29920 15 22 27 0
29921 15 23 27 0
29922 15 24 27 0
29923 15 25 27 0
29924 15 26 27 0
29925 15 27 27 0
29926 15 28 27 0
29927 15 29 27 0
29928 15 30 27 0
29929 15 31 27 623
29930 15 32 27 623
29931 16 0 27 623
29932 16 1 27 623
29933 16 2 27 722
29934 16 3 27 0
29935 16 4 27 0
29936 16 5 27 0
29937 16 6 27 0
29938 16 7 27 0
29939 16 8 27 0
29940 16 9 27 0
29941 16 10 27 0
29942 16 11 27 0
29943 16 12 27 0
29944 16 13 27 741
29945 16 14 27 0
29946 16 15 27 0
29947 16 16 27 0
29948 16 17 27 649
29949 16 18 27 649
29950 16 19 27 649
29951 16 20 27 0
29952 16 21 27 0
29953 16 22 27 0
29954 16 23 27 0
29955 16 24 27 0
29956 16 25 27 0
29957 16 26 27 0
29958 16 27 27 0
29959 16 28 27 0
29960 16 29 27 0
29961 16 30 27 0
29962 16 31 27 0
29963 16 32 27 623
29964 17 0 27 0
29965 17 1 27 0
29966 17 2 27 0
29967 17 3 27 0
29968 17 4 27 0
29969 17 5 27 0
29970 17 6 27 0
29971 17 7 27 0
29972 17 8 27 0
29973 17 9 27 0
29974 17 10 27 0
29975 17 11 27 741
29976 17 12 27 741
29977 17 13 27 741
29978 17 14 27 0
29979 17 15 27 0
29980 17 16 27 0
29981 17 17 27 649
29982 17 18 27 649
29983 17 19 27 649
29984 17 20 27 0
29985 17 21 27 0
29986 17 22 27 0
29987 17 23 27 0
29988 17 24 27 0
29989 17 25 27 0
29990 17 26 27 0
29991 17 27 27 0
29992 17 28 27 0
29993 17 29 27 0
29994 17 30 27 0
29995 17 31 27 0
29996 17 32 27 0
29997 18 0 27 0
29998 18 1 27 0
29999 18 2 27 0
30000 18 3 27 875
30001 18 4 27 0
30002 18 5 27 782
30003 18 6 27 782
30004 18 7 27 0
30005 18 8 27 0
30006 18 9 27 0
30007 18 10 27 0
30008 18 11 27 0
30009 18 12 27 741
30010 18 13 27 741
30011 18 14 27 0
30012 18 15 27 0
30013 18 16 27 894
30014 18 17 27 0
30015 18 18 27 0
30016 18 19 27 0
30017 18 20 27 0
30018 18 21 27 857
30019 18 22 27 0
30020 18 23 27 0
30021 18 24 27 0
30022 18 25 27 0
30023 18 26 27 0
30024 18 27 27 0
30025 18 28 27 0
30026 18 29 27 0
30027 18 30 27 0
30028 18 31 27 0
30029 18 32 27 0
30030 19 0 27 0
30031 19 1 27 0
30032 19 2 27 918
30033 19 3 27 875
30034 19 4 27 0
30035 19 5 27 0
30036 19 6 27 0
30037 19 7 27 0
30038 19 8 27 0
30039 19 9 27 882
30040 19 10 27 0
30041 19 11 27 741
30042 19 12 27 741
30043 19 13 27 741
30044 19 14 27 0
30045 19 15 27 0
30046 19 16 27 0
30047 19 17 27 0
30048 19 18 27 0
30049 19 19 27 0
30050 19 20 27 0
30051 19 21 27 0
30052 19 22 27 0
30053 19 23 27 0
30054 19 24 27 0
30055 19 25 27 0
30056 19 26 27 955
30057 19 27 27 0
30058 19 28 27 0
30059 19 29 27 0
30060 19 30 27 0
30061 19 31 27 0
30062 19 32 27 0
30063 20 0 27 967
30064 20 1 27 0
30065 20 2 27 918
30066 20 3 27 0
30067 20 4 27 0
30068 20 5 27 0
30069 20 6 27 0
30070 20 7 27 0
30071 20 8 27 0
30072 20 9 27 0
30073 20 10 27 0
30074 20 11 27 741
30075 20 12 27 741
30076 20 13 27 741
30077 20 14 27 0
30078 20 15 27 0
30079 20 16 27 991
30080 20 17 27 0
30081 20 18 27 0
30082 20 19 27 0
30083 20 20 27 0
30084 20 21 27 857
30085 20 22 27 0
30086 20 23 27 0
30087 20 24 27 0
30088 20 25 27 0
30089 20 26 27 0
30090 20 27 27 0
30091 20 28 27 0
30092 20 29 27 0
30093 20 30 27 0
30094 20 31 27 0
30095 20 32 27 967
30096 21 0 27 967
30097 21 1 27 967
30098 21 2 27 0
30099 21 3 27 0
30100 21 4 27 975
30101 21 5 27 975
30102 21 6 27 975
30103 21 7 27 975
30104 21 8 27 0
30105 21 9 27 0
30106 21 10 27 0
30107 21 11 27 741
30108 21 12 27 0
30109 21 13 27 0
30110 21 14 27 0
30111 21 15 27 0
30112 21 16 27 0
30113 21 17 27 1034
30114 21 18 27 0
30115 21 19 27 0
30116 21 20 27 0
30117 21 21 27 857
30118 21 22 27 857
30119 21 23 27 0
30120 21 24 27 0
30121 21 25 27 0
30122 21 26 27 0
30123 21 27 27 0
30124 21 28 27 0
30125 21 29 27 1059
30126 21 30 27 0
30127 21 31 27 0
30128 21 32 27 0
30129 22 0 27 0
30130 22 1 27 0
30131 22 2 27 0
30132 22 3 27 0
30133 22 4 27 975
30134 22 5 27 975
30135 22 6 27 975
30136 22 7 27 0
30137 22 8 27 0
30138 22 9 27 0
30139 22 10 27 0
30140 22 11 27 0
30141 22 12 27 0
30142 22 13 27 0
30143 22 14 27 0
30144 22 15 27 0
30145 22 16 27 0
30146 22 17 27 1034
30147 22 18 27 0
30148 22 19 27 0
30149 22 20 27 0
30150 22 21 27 0
30151 22 22 27 0
30152 22 23 27 0
30153 22 24 27 0
30154 22 25 27 0
30155 22 26 27 0
30156 22 27 27 0
30157 22 28 27 1093
30158 22 29 27 0
30159 22 30 27 0
30160 22 31 27 0
30161 22 32 27 0
30162 23 0 27 0
30163 23 1 27 0
30164 23 2 27 0
30165 23 3 27 0
30166 23 4 27 0
30167 23 5 27 975
30168 23 6 27 975
30169 23 7 27 0
30170 23 8 27 0
30171 23 9 27 0
30172 23 10 27 0
30173 23 11 27 0
30174 23 12 27 0
30175 23 13 27 0
30176 23 14 27 0
30177 23 15 27 0
30178 23 16 27 0
30179 23 17 27 0
30180 23 18 27 0
30181 23 19 27 0
30182 23 20 27 0
30183 23 21 27 0
30184 23 22 27 0
30185 23 23 27 0
30186 23 24 27 1130
30187 23 25 27 0
30188 23 26 27 0
30189 23 27 27 0
30190 23 28 27 0
30191 23 29 27 0
30192 23 30 27 0
30193 23 31 27 0
30194 23 32 27 0
30195 24 0 27 0
30196 24 1 27 0
30197 24 2 27 0
30198 24 3 27 0
30199 24 4 27 0
30200 24 5 27 0
30201 24 6 27 0
30202 24 7 27 0
30203 24 8 27 0
30204 24 9 27 0
30205 24 10 27 0
30206 24 11 27 0
30207 24 12 27 0
30208 24 13 27 0
30209 24 14 27 0
30210 24 15 27 0
30211 24 16 27 0
30212 24 17 27 0
30213 24 18 27 1174
30214 24 19 27 0
30215 24 20 27 0
30216 24 21 27 0
30217 24 22 27 0
30218 24 23 27 0
30219 24 24 27 1130
30220 24 25 27 1185
30221 24 26 27 0
30222 24 27 27 0
30223 24 28 27 0
30224 24 29 27 0
30225 24 30 27 0
30226 24 31 27 0
30227 24 32 27 0
30228 25 0 27 0
30229 25 1 27 0
30230 25 2 27 0
30231 25 3 27 0
30232 25 4 27 0
30233 25 5 27 1201
30234 25 6 27 0
30235 25 7 27 0
30236 25 8 27 0
30237 25 9 27 0
30238 25 10 27 1218
30239 25 11 27 0
30240 25 12 27 0
30241 25 13 27 0
30242 25 14 27 0
30243 25 15 27 0
30244 25 16 27 0
30245 25 17 27 0
30246 25 18 27 1234
30247 25 19 27 0
30248 25 20 27 0
30249 25 21 27 0
30250 25 22 27 0
30251 25 23 27 0
30252 25 24 27 0
30253 25 25 27 0
30254 25 26 27 0
30255 25 27 27 0
30256 25 28 27 0
30257 25 29 27 0
30258 25 30 27 0
30259 25 31 27 0
30260 25 32 27 0
30261 26 0 27 1193
30262 26 1 27 0
30263 26 2 27 0
30264 26 3 27 0
30265 26 4 27 0
30266 26 5 27 1271
30267 26 6 27 1271
30268 26 7 27 0
30269 26 8 27 0
30270 26 9 27 0
30271 26 10 27 0
30272 26 11 27 0
30273 26 12 27 0
30274 26 13 27 0
30275 26 14 27 0
30276 26 15 27 0
30277 26 16 27 0
30278 26 17 27 0
30279 26 18 27 0
30280 26 19 27 0
30281 26 20 27 0
30282 26 21 27 0
30283 26 22 27 0
30284 26 23 27 1183
30285 26 24 27 0
30286 26 25 27 1183
30287 26 26 27 0
30288 26 27 27 0
30289 26 28 27 0
30290 26 29 27 0
30291 26 30 27 0
30292 26 31 27 1193
30293 26 32 27 1193
30294 27 0 27 1193
30295 27 1 27 0
30296 27 2 27 0
30297 27 3 27 0
30298 27 4 27 0
30299 27 5 27 1271
30300 27 6 27 0
30301 27 7 27 0
30302 27 8 27 30
30303 27 9 27 30
30304 27 10 27 0
30305 27 11 27 0
30306 27 12 27 0
30307 27 13 27 0
30308 27 14 27 0
30309 27 15 27 0
30310 27 16 27 1334
30311 27 17 27 0
30312 27 18 27 0
30313 27 19 27 1336
30314 27 20 27 0
30315 27 21 27 0
30316 27 22 27 1183
30317 27 23 27 1183
30318 27 24 27 1183
30319 27 25 27 1183
30320 27 26 27 0
30321 27 27 27 0
30322 27 28 27 0
30323 27 29 27 0
30324 27 30 27 1193
30325 27 31 27 1193
30326 27 32 27 1193
30327 28 0 27 1193
30328 28 1 27 1193
30329 28 2 27 1364
30330 28 3 27 1364
30331 28 4 27 0
30332 28 5 27 0
30333 28 6 27 0
30334 28 7 27 0
30335 28 8 27 0
30336 28 9 27 30
30337 28 10 27 1374
30338 28 11 27 0
30339 28 12 27 0
30340 28 13 27 0
30341 28 14 27 0
30342 28 15 27 0
30343 28 16 27 1334
30344 28 17 27 1334
30345 28 18 27 0
30346 28 19 27 1387
30347 28 20 27 0
30348 28 21 27 0
30349 28 22 27 0
30350 28 23 27 0
30351 28 24 27 0
30352 28 25 27 0
30353 28 26 27 0
30354 28 27 27 0
30355 28 28 27 0
30356 28 29 27 0
30357 28 30 27 1193
30358 28 31 27 1193
30359 28 32 27 1193
30360 29 0 27 1193
30361 29 1 27 1193
30362 29 2 27 0
30363 29 3 27 1364
30364 29 4 27 0
30365 29 5 27 0
30366 29 6 27 0
30367 29 7 27 0
30368 29 8 27 0
30369 29 9 27 0
30370 29 10 27 0
30371 29 11 27 0
30372 29 12 27 0
30373 29 13 27 0
30374 29 14 27 1425
30375 29 15 27 0
30376 29 16 27 0
30377 29 17 27 0
30378 29 18 27 0
30379 29 19 27 1432
30380 29 20 27 1432
30381 29 21 27 0
30382 29 22 27 1438
30383 29 23 27 0
30384 29 24 27 0
30385 29 25 27 1442
30386 29 26 27 0
30387 29 27 27 1445
30388 29 28 27 0
30389 29 29 27 0
30390 29 30 27 1193
30391 29 31 27 1193
30392 29 32 27 1193
30393 30 0 27 0
30394 30 1 27 0
30395 30 2 27 0
30396 30 3 27 0
30397 30 4 27 0
30398 30 5 27 0
30399 30 6 27 0
30400 30 7 27 0
30401 30 8 27 0
30402 30 9 27 0
30403 30 10 27 1468
30404 30 11 27 0
30405 30 12 27 0
30406 30 13 27 1425
30407 30 14 27 1425
30408 30 15 27 0
30409 30 16 27 0
30410 30 17 27 0
30411 30 18 27 0
30412 30 19 27 1432
30413 30 20 27 0
30414 30 21 27 0
30415 30 22 27 0
30416 30 23 27 55
30417 30 24 27 1442
30418 30 25 27 1442
30419 30 26 27 0
30420 30 27 27 0
30421 30 28 27 0
30422 30 29 27 0
30423 30 30 27 0
30424 30 31 27 0
30425 30 32 27 0
30426 31 0 27 0
30427 31 1 27 0
30428 31 2 27 0
30429 31 3 27 0
30430 31 4 27 0
30431 31 5 27 0
30432 31 6 27 0
30433 31 7 27 0
30434 31 8 27 1501
30435 31 9 27 0
30436 31 10 27 0
30437 31 11 27 0
30438 31 12 27 0
30439 31 13 27 0
30440 31 14 27 1425
30441 31 15 27 0
30442 31 16 27 0
30443 31 17 27 0
30444 31 18 27 43
30445 31 19 27 0
30446 31 20 27 0
30447 31 21 27 0
30448 31 22 27 55
30449 31 23 27 55
30450 31 24 27 0
30451 31 25 27 0
30452 31 26 27 0
30453 31 27 27 0
30454 31 28 27 1532
30455 31 29 27 0
30456 31 30 27 0
30457 31 31 27 0
30458 31 32 27 0
30459 32 0 27 0
30460 32 1 27 0
30461 32 2 27 0
30462 32 3 27 0
30463 32 4 27 0
30464 32 5 27 0
30465 32 6 27 12
30466 32 7 27 0
30467 32 8 27 0
30468 32 9 27 0
30469 32 10 27 0
30470 32 11 27 0
30471 32 12 27 0
30472 32 13 27 1548
30473 32 14 27 0
30474 32 15 27 0
30475 32 16 27 43
30476 32 17 27 43
30477 32 18 27 43
30478 32 19 27 0
30479 32 20 27 0
30480 32 21 27 55
30481 32 22 27 55
30482 32 23 27 0
30483 32 24 27 0
30484 32 25 27 0
30485 32 26 27 0
30486 32 27 27 0
30487 32 28 27 0
30488 32 29 27 0
30489 32 30 27 0
30490 32 31 27 0
30491 32 32 27 0
30492 0 0 28 0
30493 0 1 28 0
30494 0 2 28 0
30495 0 3 28 0
30496 0 4 28 0
30497 0 5 28 0
30498 0 6 28 0
30499 0 7 28 0
30500 0 8 28 19
30501 0 9 28 0
30502 0 10 28 23
30503 0 11 28 27
30504 0 12 28 29
30505 0 13 28 29
30506 0 14 28 0
30507 0 15 28 38
30508 0 16 28 0
30509 0 17 28 0
30510 0 18 28 0
30511 0 19 28 0
30512 0 20 28 0
30513 0 21 28 0
30514 0 22 28 0
30515 0 23 28 0
30516 0 24 28 0
30517 0 25 28 0
30518 0 26 28 0
30519 0 27 28 0
30520 0 28 28 0
30521 0 29 28 0
30522 0 30 28 0
30523 0 31 28 73
30524 0 32 28 0
30525 1 0 28 0
30526 1 1 28 0
30527 1 2 28 0
30528 1 3 28 0
30529 1 4 28 0
30530 1 5 28 86
30531 1 6 28 0
