atom1 bx by bz nx ny nz
167960 0.107873 -0.118014 -0.987135 15 5 0
167961 0.0369577 -0.819038 -0.572548 15 5 0
167962 0.175761 -0.834386 -0.522406 15 4 0
167963 0.312354 -0.914011 -0.258879 15 4 0
167964 0.27489 -0.86767 -0.414227 15 4 0
167965 0.184193 -0.901531 -0.391554 15 4 0
167966 -0.188529 -0.826225 -0.530857 15 4 0
167967 -0.142581 -0.820561 -0.55349 15 3 0
167968 -0.231268 -0.823813 -0.51754 15 3 0
167969 -0.348263 -0.721594 -0.598344 15 3 0
167970 -0.425924 -0.771161 -0.47318 15 3 0
167971 -0.535167 -0.590576 -0.604 15 3 0
167972 -0.61439 -0.341515 -0.711261 15 3 0
167973 -0.835362 -0.542798 0.0868319 15 2 0
167974 -0.851452 -0.52443 0.00168438 14 2 0
167975 -0.926235 0.227433 0.300605 14 2 0
167976 -0.565665 0.800977 -0.196111 14 2 0
167977 -0.466212 0.864526 -0.187726 14 3 0
167978 -0.539467 0.796999 -0.271603 14 3 0
167979 -0.440411 0.879763 -0.179042 14 3 0
167980 -0.412718 0.88713 -0.206553 13 3 0
167981 -0.238807 0.690804 0.682467 13 3 0
167982 -0.516619 0.6503 0.55697 13 4 0
167983 -0.695146 0.349585 0.628142 13 4 0
167984 -0.695493 0.500312 0.515729 13 4 0
167985 -0.766792 0.441443 0.466002 13 4 0
167986 -0.748516 0.35384 0.560822 13 4 0
167987 -0.00500547 0.619657 0.784857 13 4 0
167988 -0.162453 0.528211 0.833428 13 4 0
167989 0.0185255 0.932798 -0.359924 13 4 0
167990 -0.0332141 0.882227 -0.469652 13 5 0
167991 -0.0962343 0.910392 -0.4024 12 5 0
167992 -0.187695 0.838351 -0.511799 12 5 0
167993 -0.116728 0.7881 -0.604378 12 5 0
167994 -0.0296603 0.875994 -0.481409 12 6 0
167995 0.0142277 0.881083 -0.472748 12 6 0
167996 -0.00141196 0.88332 -0.468769 12 6 0
167997 0.0596308 0.888754 -0.454489 12 6 0
167998 -0.0528009 0.873076 -0.484716 12 6 0
167999 -0.0863173 0.883563 -0.46029 12 7 0
168001 0.102735 0.848977 0.518347 29 9 8
168002 0.234951 0.852365 0.467196 29 9 8
168003 0.234721 0.877553 0.4181 29 9 8
168004 0.236484 0.754815 0.611825 29 9 8
168005 0.272303 0.860688 0.430194 29 9 8
168006 0.302214 0.797007 0.522921 29 10 8
168007 0.241162 0.82165 0.516461 29 10 8
168008 0.302048 0.844625 0.442013 29 10 8
168009 0.19783 0.80135 0.564536 30 10 9
168010 0.134083 0.898395 0.418219 30 10 9
168011 0.161836 0.836798 0.523046 30 11 9
168012 0.208076 0.878546 0.429955 30 11 9
168013 0.165231 0.876204 0.45273 30 11 9
168014 0.299918 0.821408 0.485116 30 11 9
168015 0.266334 0.843111 0.46715 30 12 9
168016 0.265575 0.809532 0.523571 30 12 9
168017 0.255634 0.81662 0.517477 30 12 10
168018 0.30281 0.895797 0.32535 30 12 10
168019 -0.472178 0.646407 0.599338 30 12 10
168020 -0.501924 0.576591 0.644682 30 12 10
168021 -0.954321 0.160111 0.252262 30 13 10
168022 -0.98645 0.0536778 0.155035 29 13 10
168023 -0.851145 0.25612 0.458209 29 13 10
168024 -0.891774 0.217511 0.396771 29 13 10
168025 -0.177087 -0.442822 0.878948 29 13 10
168026 -0.184356 -0.530443 0.827432 29 13 11
168027 -0.136777 -0.614008 0.777359 29 12 11
168028 -0.0971555 -0.49341 0.864354 29 12 11
168029 -0.186198 -0.518023 0.834854 29 12 11
168030 -0.11429 -0.470161 0.87515 29 12 11
168031 0.0260254 -0.478108 0.877915 29 12 12
168032 -0.137807 -0.531398 0.835838 29 12 12
168033 -0.0207165 -0.506478 0.862004 29 12 12
168034 -0.130997 -0.456639 0.879955 29 11 12
168035 -0.153532 -0.474906 0.86654 29 11 12
168036 -0.212827 -0.430935 0.876926 29 11 13
168037 -0.0478141 -0.467169 0.882874 29 11 13
168038 -0.125574 -0.479941 0.868267 29 11 13
168039 -0.0317912 -0.418209 0.907794 29 11 13
168040 -0.264902 -0.465799 0.844309 28 11 14
168041 -0.374022 -0.449291 0.811323 28 11 14
168042 -0.21651 -0.495229 0.841351 28 11 14
168043 -0.0991676 -0.55761 0.824158 28 10 14
168044 -0.104566 -0.507368 0.855362 28 10 14
168045 -0.105043 -0.571451 0.813886 28 10 15
168046 -0.0551054 -0.544592 0.836889 28 10 15
168047 -0.0282796 -0.707489 0.706158 28 10 15
168048 -0.0488025 -0.69021 0.721961 28 10 15
168049 0.473348 -0.242022 0.846975 28 10 15
168050 0.612987 -0.689611 -0.385595 28 9 15
168051 0.832405 -0.0439634 0.552421 29 9 15
168052 0.937261 -0.0237236 -0.347821 29 9 16
168053 0.827423 -0.0386552 -0.560247 29 9 15
168054 0.728974 -0.0938916 -0.678072 29 9 15
168055 0.765811 0.0191602 -0.64278 29 9 15
168056 0.759387 -0.0286046 -0.65001 30 9 15
168057 0.602005 -0.109845 -0.790901 30 9 15
168058 -0.270647 0.904659 -0.329155 30 9 15
168059 -0.183875 0.965873 -0.182424 30 10 15
168060 -0.318566 0.414051 -0.852688 30 10 14
168061 -0.346535 0.430622 -0.833354 30 10 14
168062 -0.298526 0.343408 -0.890479 29 10 14
168063 0.0747422 -0.342675 -0.936476 29 10 14
168064 0.00248486 -0.25768 -0.966227 29 10 14
168065 0.109229 -0.0840981 -0.990453 29 10 13
168066 0.14933 0.0986314 -0.983856 30 10 13
168067 0.301991 0.131054 -0.94426 30 10 13
168068 0.441967 0.192268 -0.876184 30 10 13
168069 0.794427 0.524434 -0.306358 30 10 12
168070 0.789531 0.576882 -0.209399 30 10 12
168071 0.852058 0.487096 -0.191663 30 10 12
168072 0.873258 -0.461801 0.155436 30 10 12
168073 0.725555 0.26199 0.636342 31 10 12
168074 0.65287 -0.503891 0.565557 31 10 13
168075 0.196891 0.570198 0.797564 31 10 13
168076 0.217436 0.567153 0.794392 31 10 13
168077 0.296358 -0.674584 0.676098 31 10 13
168078 0.644048 0.652564 0.399203 31 10 13
168079 0.647197 0.572087 0.503838 31 11 13
168080 0.606318 0.571538 0.552922 31 11 14
168081 0.495512 0.66811 0.555064 32 11 14
168082 0.382928 0.552543 0.740313 32 11 14
168083 0.487786 0.871667 -0.047554 32 11 14
168084 0.156953 0.471219 -0.867939 32 11 14
168085 0.0835884 0.56646 -0.819839 32 11 14
168086 0.0226678 0.446759 -0.894367 32 12 13
168087 0.0556163 0.561997 -0.825267 32 12 13
168088 0.0406671 0.439392 -0.897374 32 12 13
168089 0.0743855 0.441735 -0.894056 32 12 13
168090 0.050067 0.467866 -0.88238 32 12 13
168091 0.15751 0.452126 -0.877937 32 12 12
168092 0.243211 0.418145 -0.875216 32 12 12
168093 -0.0974072 0.285338 -0.953464 32 12 12
168094 -0.0102035 0.470161 -0.882522 32 12 12
168095 0.0852139 0.560618 -0.823678 32 13 11
168096 0.85387 0.168999 -0.492286 32 13 11
168097 0.903365 0.0196257 -0.428423 32 13 11
168101 0.348622 0.692488 0.631604 23 2 8
168102 0.579059 0.61824 0.531479 23 2 9
168103 0.629698 0.638462 0.442545 23 2 9
168104 0.613914 0.566047 0.550182 23 3 9
168105 0.523042 0.705187 0.478684 24 3 9
168106 0.43005 0.822703 0.371775 24 3 9
168107 0.485148 0.790335 0.374168 24 3 9
168108 0.615417 0.604529 0.505774 24 3 9
168109 0.438036 0.740069 0.510315 24 3 9
168110 0.485722 0.793168 0.367368 24 4 9
168111 0.52362 0.748835 0.406286 24 4 10
168112 0.501783 0.661862 0.556914 24 4 10
168113 0.422483 0.764098 0.487506 25 4 10
168114 0.405725 0.843663 0.351596 25 4 10
168115 0.448962 0.857707 0.250545 25 5 10
168116 0.511172 -0.374866 0.77342 25 5 10
168117 0.605763 -0.366199 0.706363 25 5 10
168118 0.520947 -0.376271 0.766182 25 5 10
168119 0.426888 -0.413085 0.804442 25 4 11
168120 0.470287 -0.494243 0.731132 25 4 11
168121 0.43265 -0.499437 0.750584 25 4 11
168122 0.397692 -0.606595 0.688392 26 4 11
168123 -0.489867 -0.653301 0.577259 26 4 11
168124 -0.600992 -0.504645 0.619791 25 4 11
168125 -0.514719 -0.47391 0.714474 25 4 12
168126 -0.574311 -0.521634 0.630923 25 4 12
168127 -0.620785 -0.541609 0.56682 25 3 12
168128 -0.625397 -0.628849 0.461981 25 3 12
168129 -0.445965 -0.747258 0.492667 25 3 12
168130 -0.527514 -0.71979 0.451254 25 3 12
168131 -0.885944 -0.384632 -0.259155 24 3 12
168132 -0.886222 -0.359388 -0.292319 24 3 12
168133 -0.422895 -0.872333 0.245347 24 3 12
168134 -0.223042 -0.710041 -0.667902 24 2 12
168135 -0.14855 -0.668992 -0.728273 24 2 12
168136 0.0177996 -0.752671 -0.658157 24 2 12
168137 0.0576258 -0.649398 -0.758262 24 2 12
168138 -0.72224 -0.440274 -0.533412 24 2 12
168139 -0.74163 -0.477439 -0.471208 24 2 11
168140 -0.6106 -0.650149 -0.452188 24 1 11
168141 -0.528192 -0.720683 -0.449031 23 1 11
168142 -0.516086 -0.753222 -0.407814 23 1 11
168143 -0.526326 -0.803084 -0.279351 23 1 11
168144 -0.545925 -0.718915 -0.430263 23 1 11
168145 -0.473687 -0.704945 -0.527895 23 0 11
168146 -0.754984 -0.485059 0.441268 23 0 11
168147 -0.643153 -0.630843 0.434041 23 0 11
168148 0.145941 0.148591 0.978071 22 0 11
168149 0.255665 0.1709 0.95154 23 0 11
168150 0.348356 0.080672 0.933884 23 0 12
168151 0.227826 0.179309 0.95705 23 0 12
168152 0.316505 0.231501 0.919909 23 0 12
168153 0.208297 0.212536 0.954694 23 0 12
168154 0.372458 0.173019 0.911778 23 0 12
168155 0.382806 0.141001 0.913005 23 0 13
168156 0.346914 0.093006 0.933274 23 0 13
168157 0.280894 0.0878041 0.955714 23 1 13
168158 0.398967 0.111234 0.910194 23 1 13
168159 0.482793 0.136887 0.86497 23 1 14
168160 0.5368 0.22509 0.81313 23 1 14
168161 0.468073 0.0659463 0.881226 24 1 14
168162 0.436638 0.0445127 0.898535 24 1 14
168163 0.427515 0.15716 0.890242 24 1 14
168164 0.381567 0.127466 0.915511 24 1 15
168165 0.44572 0.0485179 0.893856 24 1 15
168166 0.395544 0.147932 0.906455 24 1 15
168167 0.432016 0.030361 0.901355 24 1 15
168168 0.510819 0.0840189 0.855573 24 1 16
168169 0.3856 0.323171 0.864218 24 1 16
168170 0.473577 0.160511 0.866003 25 1 16
168171 0.420246 0.197051 0.885756 25 1 16
168172 0.977201 0.186598 0.10129 25 1 16
168173 0.97997 0.105362 0.168989 25 1 16
168174 0.988724 -0.100548 0.110971 25 1 16
168175 0.981601 -0.0318346 0.188274 26 1 16
168176 0.213134 -0.816275 -0.536906 26 1 16
168177 -0.417271 -0.211323 -0.883871 26 1 16
168178 -0.521446 -0.274967 -0.807767 26 1 16
168179 -0.343066 -0.186264 -0.920658 25 1 16
168180 -0.250095 -0.124039 -0.960243 25 1 16
168181 -0.504373 0.130085 -0.853631 25 1 15
168182 -0.313014 0.0364118 -0.94905 25 1 15
168183 -0.51828 -0.135325 -0.844437 25 1 15
168184 -0.432167 -0.0590786 -0.899856 25 1 15
168185 -0.591393 -0.195034 -0.782442 25 1 14
168186 -0.513374 -0.186611 -0.83763 25 1 14
168187 -0.375804 -0.210374 -0.902504 25 0 14
168188 -0.404304 -0.204971 -0.891361 24 0 14
168189 -0.328221 -0.104596 -0.938792 24 0 14
168190 -0.372386 -0.0378843 -0.927305 24 0 13
168191 -0.443049 -0.015999 -0.896354 24 0 13
168192 -0.474825 -0.245404 -0.845173 24 0 13
168193 -0.380555 -0.181477 -0.906777 24 0 13
168194 -0.387491 -0.0535336 -0.920318 24 0 12
168195 -0.414479 -0.161863 -0.895549 24 0 12
168196 -0.379209 -0.188892 -0.905826 24 0 12
168197 -0.272346 -0.179775 -0.945256 24 0 12
168198 -0.416427 -0.185294 -0.890087 24 0 12
168199 -0.186054 -0.144909 -0.971795 23 0 11
168201 -0.899009 0.0548196 0.434486 12 8 7
168202 -0.880369 -0.0264366 0.473552 11 8 7
168203 -0.843949 -0.151363 0.514625 11 8 7
168204 -0.863485 -0.0984297 0.494677 11 8 7
168205 -0.882391 -0.18229 0.433769 11 8 7
168206 -0.860685 -0.0482462 0.506847 11 8 7
168207 -0.796144 -0.0743139 0.600527 10 8 7
168208 -0.890649 -0.0611511 0.450561 10 8 8
168209 -0.861516 -0.0701938 0.502855 10 8 8
168210 -0.884039 -0.0607679 0.463446 10 8 8
168211 -0.882865 -0.041384 0.467801 9 8 8
168212 -0.928698 -0.126073 0.348748 9 8 8
168213 -0.934866 -0.122734 0.333111 9 8 8
168214 -0.911442 -0.149767 0.383202 9 8 8
168215 -0.922657 -0.111554 0.369133 9 8 8
168216 -0.899322 -0.13903 0.414597 8 8 8
168217 -0.911322 -0.165547 0.376944 8 8 9
168218 -0.857477 -0.255957 0.44634 8 8 9
168219 -0.894224 -0.182913 0.40854 8 8 9
168220 -0.945382 -0.0928743 0.312453 7 8 9
168221 -0.911897 -0.263982 0.314258 7 8 9
168222 -0.951108 -0.179112 0.25162 7 8 9
168223 -0.923854 -0.256504 0.284078 7 8 9
168224 -0.937295 -0.0347939 0.346796 6 8 9
168225 -0.904546 -0.102607 0.413847 6 8 9
168226 -0.815803 -0.25943 -0.516877 6 7 9
168227 -0.849034 -0.0169803 -0.528065 6 7 9
168228 -0.789495 -0.156332 -0.593513 6 7 9
168229 -0.677008 -0.195212 -0.709614 5 7 9
168230 -0.693304 -0.0347353 -0.719808 5 7 9
168231 -0.00688361 0.556099 -0.831088 5 7 8
168232 0.652908 0.53497 -0.536208 5 8 8
168233 0.82132 0.108172 0.560118 5 8 8
168234 0.768061 0.057188 0.637818 6 8 8
168235 0.796165 0.200849 0.570772 6 8 9
168236 0.739959 -0.655404 0.151349 6 8 9
168237 0.960672 0.272829 0.051699 6 8 9
168238 0.926533 0.271146 -0.260802 6 8 9
168239 0.91788 0.254148 -0.304802 7 8 9
168240 0.932737 0.229161 -0.278364 7 8 8
168241 0.926723 0.177558 -0.331146 7 8 8
168242 0.854057 0.141714 -0.500503 7 8 8
168243 0.942845 -0.0823643 -0.322893 8 8 8
168244 0.968426 0.0390307 -0.246229 8 8 8
168245 0.846007 0.242401 -0.474882 8 8 8
168246 0.877984 0.20269 -0.43366 8 8 8
168247 0.817792 0.236089 -0.52486 9 8 8
168248 0.908101 0.160754 -0.386667 9 8 8
168249 0.907179 0.0370056 -0.419115 9 8 8
168250 0.909694 0.222437 -0.350682 9 8 7
168251 0.957304 -0.0100775 -0.288908 9 8 7
168252 0.914004 0.0689559 -0.399803 10 8 7
168253 0.896089 0.165771 -0.411758 10 8 7
168254 0.822807 0.143978 -0.549781 10 8 7
168255 0.782506 0.032787 -0.621779 10 8 7
168256 0.813299 -0.0485524 -0.579817 10 8 7
168257 0.878172 0.0366815 -0.476936 11 8 7
168258 0.858902 0.140034 -0.492624 11 8 7
168259 0.84468 0.0200649 -0.534895 11 8 6
168260 0.817882 0.141087 -0.557821 11 8 6
168261 0.877506 0.198106 -0.436735 11 8 6
168262 0.954437 0.101631 -0.280574 12 8 6
168263 0.938853 -0.114295 -0.324795 12 8 6
168264 0.908113 -0.0990069 -0.406852 12 8 6
168265 0.860294 -0.317232 -0.399071 12 8 6
168266 -0.358856 -0.921823 -0.146508 12 8 6
168267 -0.379318 -0.620188 0.686647 12 8 6
168268 -0.304839 -0.584009 0.752334 12 8 6
168269 0.587083 0.244578 0.771696 12 8 6
168270 0.600783 0.267592 0.753296 12 8 6
168271 0.47295 0.231246 0.850202 13 8 7
168272 -0.122881 0.705024 0.698456 13 8 7
168273 0.101753 0.991337 -0.0830554 13 8 7
168274 0.115847 0.631196 0.766923 13 8 7
168275 -0.0658812 0.708318 0.702813 13 9 7
168276 -0.150546 0.737599 0.658243 13 9 7
168277 -0.795793 0.598546 -0.091952 13 9 7
168278 -0.56847 0.243573 -0.785821 12 9 7
168279 -0.932327 0.359695 -0.0372362 12 9 7
168280 -0.824641 0.562947 0.0552918 12 9 7
168281 -0.856658 -0.0832356 0.509126 12 9 7
168282 -0.924184 0.0816149 0.373126 12 9 7
168283 -0.84937 0.320979 0.41898 11 9 7
168284 -0.175081 0.377879 0.90915 11 9 8
168285 -0.161995 0.242111 0.956629 11 10 8
168286 -0.783396 0.158369 0.601008 11 10 8
168287 -0.858438 0.293485 0.420655 11 10 8
168288 -0.434268 0.834884 0.338203 11 10 8
168289 0.481297 0.788195 0.383539 11 10 8
168290 0.526487 0.70819 0.470402 11 10 8
168291 0.173822 -0.106361 0.979016 11 10 9
168292 0.0431942 -0.180127 0.982694 11 10 9
168293 0.68603 -0.292292 0.66628 11 10 9
168294 0.283287 -0.948701 0.140408 11 10 9
168295 0.142778 -0.982568 0.119056 11 10 9
168296 0.798731 -0.0996104 -0.593386 11 10 9
168297 0.781388 -0.0411452 -0.622688 11 10 9
168298 0.717654 -0.0581604 -0.693967 12 10 9
168299 0.501938 -0.154531 -0.850987 12 10 9
168301 -0.876203 0.479688 0.0465535 20 8 1
168302 -0.893135 0.428301 0.137358 20 9 1
168303 -0.243744 0.58305 0.775011 19 9 1
168304 -0.468702 0.559603 0.683493 19 9 1
168305 -0.454274 0.569708 0.684886 19 9 2
168306 -0.436568 0.740876 0.510403 19 9 2
168307 -0.557444 0.679076 0.477611 19 9 2
168308 -0.504048 0.634328 0.586143 19 10 2
168309 -0.520496 0.579332 0.627262 19 10 2
168310 -0.335496 0.808182 0.48403 19 10 2
168311 -0.508635 0.711107 0.485404 18 10 2
168312 -0.48957 0.670445 0.557517 18 10 3
168313 -0.429494 0.801998 0.415131 18 10 3
168314 -0.445295 0.771055 0.455177 18 11 3
168315 -0.397835 0.741952 0.539662 18 11 3
168316 -0.430596 0.681575 0.591644 18 11 3
168317 -0.568968 0.641404 0.514661 18 11 3
168318 -0.588345 0.653945 0.475611 18 11 3
168319 -0.585441 0.650745 0.483517 17 11 3
168320 -0.489374 0.71581 0.498126 17 12 4
168321 -0.437001 0.729648 0.525969 17 12 4
168322 -0.431249 0.812333 -0.392606 17 12 4
168323 -0.34818 0.213654 -0.912756 17 12 4
168324 -0.531497 0.10119 -0.840994 17 12 3
168325 -0.576003 0.139767 -0.80541 17 12 3
168326 -0.40563 0.143665 -0.902677 17 12 3
168327 -0.566328 0.18503 -0.803141 17 12 3
168328 -0.406064 0.205774 -0.890376 16 12 2
168329 -0.287064 0.231952 -0.929404 16 12 2
168330 -0.220215 0.344293 -0.912671 16 12 2
168331 -0.518526 0.299142 -0.801027 16 12 2
168332 0.333467 -0.765595 -0.550149 16 12 2
168333 0.901836 -0.416261 -0.115841 16 12 2
168334 0.820743 -0.565801 -0.0790536 17 12 2
168335 0.795553 -0.603964 0.0481908 17 12 2
168336 0.833647 -0.539229 0.119436 17 12 2
168337 0.860551 -0.466237 0.205121 17 12 2
168338 0.705785 -0.540512 -0.457945 17 12 2
168339 0.757254 -0.457292 -0.466315 17 12 1
168340 -0.398935 -0.562521 -0.724169 18 11 1
168341 -0.983378 -0.138379 -0.117556 17 11 1
168342 -0.995981 -0.0497991 -0.0744398 17 11 1
168343 -0.614285 0.476066 0.629298 17 11 1
168344 -0.682655 0.521602 0.511776 17 11 1
168345 -0.694079 0.465703 0.548976 17 12 1
168346 -0.737751 0.547901 0.39437 16 12 2
168347 -0.797448 0.517476 0.310315 16 12 2
168348 -0.784812 0.60135 0.149829 16 12 2
168349 -0.720348 0.628982 0.292371 16 12 2
168350 0.328104 -0.0160835 0.944505 16 12 2
168351 0.327873 0.00839199 0.944684 16 12 2
168352 0.438744 -0.130772 0.889046 16 12 2
168353 0.440989 -0.348759 0.82698 16 12 3
168354 0.413261 -0.429848 0.802774 16 12 3
168355 0.538681 -0.589876 -0.601556 16 12 3
168356 0.475128 -0.586879 -0.655611 16 12 3
168357 0.451468 -0.698671 -0.55501 17 12 3
168358 0.492753 -0.642638 -0.586694 17 11 2
168359 0.621067 -0.628938 -0.467668 17 11 2
168360 0.581527 -0.662138 -0.472652 17 11 2
168361 0.519093 -0.584467 -0.623651 17 11 2
168362 0.569276 -0.641837 -0.51378 17 11 2
168363 0.423958 -0.659409 -0.620838 17 11 2
168364 0.48851 -0.683335 -0.542596 17 10 2
168365 0.552325 -0.598014 -0.580789 18 10 1
168366 0.544509 -0.573333 -0.612209 18 10 1
168367 0.603147 -0.627712 -0.492128 18 10 1
168368 0.556646 -0.703859 -0.44128 18 10 1
168369 0.448936 -0.691893 -0.565455 18 10 1
168370 0.452366 -0.532689 -0.715267 18 10 1
168371 0.447315 -0.732914 -0.512589 18 9 1
168372 0.463019 -0.711829 -0.528122 18 9 0
168373 -0.191833 -0.172065 -0.966226 19 9 0
168374 -0.0951991 -0.791806 -0.603308 18 9 0
168375 0.262145 -0.147054 -0.953758 18 9 0
168376 0.211044 -0.160911 -0.964141 19 9 0
168377 -0.541499 -0.498229 -0.677161 19 9 0
168378 -0.498354 -0.654206 -0.56891 18 9 0
168379 -0.650179 -0.536879 -0.537614 18 8 0
168380 -0.506066 -0.666035 -0.547992 18 8 0
168381 -0.653188 -0.624433 -0.428286 18 8 0
168382 -0.700663 -0.473313 -0.533897 18 8 0
168383 -0.691103 -0.422818 -0.586175 18 8 0
168384 -0.666208 -0.568484 -0.482694 17 8 0
168385 -0.574096 -0.496843 -0.650815 17 8 0
168386 -0.754366 -0.325488 -0.570079 17 7 0
168387 -0.736444 -0.396297 -0.548269 17 7 0
168388 -0.710229 -0.481588 -0.513466 17 7 0
168389 -0.702414 -0.467501 -0.536709 17 7 0
168390 -0.629148 -0.491251 -0.602367 16 7 0
168391 -0.639146 -0.391559 -0.661947 16 7 0
168401 -0.165309 0.941319 -0.294265 28 13 3
168402 -0.402616 0.847844 -0.345051 28 13 3
168403 -0.340193 0.902993 -0.262434 28 13 3
168404 -0.221328 0.933202 -0.283105 28 13 3
168405 -0.430086 0.858698 -0.278682 28 14 3
168406 -0.343336 0.865821 -0.363971 28 14 3
168407 -0.283754 0.927123 -0.244801 28 14 3
168408 -0.216293 0.946457 -0.23966 28 14 3
168409 -0.261794 0.86999 -0.417828 28 15 3
168410 -0.308919 0.870194 -0.383838 28 15 3
168411 -0.317072 0.895906 -0.311157 28 15 3
168412 -0.405213 0.874922 -0.265169 28 15 3
168413 -0.305439 0.905893 -0.293368 27 15 3
168414 -0.186249 0.922564 -0.337915 27 16 3
168415 -0.176997 0.929747 -0.322865 27 16 2
168416 -0.293782 0.872977 -0.389363 27 16 2
168417 -0.401742 0.851152 -0.337852 27 16 2
168418 -0.3726 0.835964 -0.402907 27 16 2
168419 -0.513172 0.791554 -0.331808 27 17 2
168420 -0.30496 0.930077 -0.204833 27 17 2
168421 -0.346338 0.932958 -0.0981843 27 17 2
168422 -0.437256 0.827573 -0.352036 27 17 2
168423 -0.357459 0.908687 -0.215662 27 18 2
168424 -0.261323 0.954179 -0.14578 27 18 2
168425 -0.53608 0.571671 0.621137 26 18 2
168426 -0.0355966 0.0367637 0.99869 26 18 2
168427 0.402387 -0.880541 0.250463 26 18 2
168428 0.381799 -0.911558 0.152616 27 18 2
168429 0.376749 -0.902278 0.209652 27 18 2
168430 0.31504 -0.892518 0.322739 27 17 2
168431 0.44313 -0.853821 0.273176 27 17 2
168432 0.293314 -0.911813 0.28734 27 17 3
168433 0.45467 -0.810722 0.36879 27 17 3
168434 0.296387 -0.877583 0.376832 27 16 3
168435 0.236456 -0.942257 0.237151 27 16 3
168436 0.375304 -0.898207 0.228848 27 16 3
168437 0.374069 -0.903345 0.209857 27 16 3
168438 0.195965 -0.893618 0.403787 27 15 3
168439 0.309158 -0.85619 0.413956 27 15 3
168440 0.338162 -0.806163 0.485539 28 15 3
168441 0.314565 -0.903397 0.291414 28 15 3
168442 0.188699 -0.915354 0.355695 28 15 3
168443 0.136 -0.97043 0.199421 28 14 3
168444 0.261976 -0.939856 0.21918 28 14 3
168445 0.393934 -0.893597 0.215174 28 14 4
168446 0.455683 -0.836796 0.30352 28 14 4
168447 0.414821 -0.829643 0.373653 28 13 4
168448 0.368271 -0.784113 0.499544 28 13 4
168449 0.431895 -0.775736 0.460109 28 13 4
168450 -0.0223541 -0.951559 -0.306654 28 13 4
168451 0.432074 -0.774705 0.461676 28 13 4
168452 0.380765 -0.704436 0.598989 29 12 4
168453 -0.115919 0.0700345 0.990787 29 12 4
168454 -0.192362 0.0985883 0.976359 28 12 5
168455 0.418625 0.705513 0.571843 29 13 5
168456 0.250042 0.853472 0.457236 29 13 5
168457 0.403512 0.726531 0.556175 29 13 5
168458 0.287708 0.560479 -0.776587 29 13 5
168459 0.175725 0.595767 -0.783698 29 13 5
168460 -0.659611 0.241525 -0.711744 29 13 5
168461 -0.662356 0.0483013 -0.747631 29 13 4
168462 -0.449286 0.828358 -0.334611 28 13 4
168463 -0.346426 0.82112 -0.453597 28 14 4
168464 -0.282824 0.8726 -0.39822 28 14 4
168465 -0.36536 0.799365 -0.476999 28 14 4
168466 -0.194578 0.916409 -0.349764 28 14 4
168467 -0.217663 0.891232 -0.397905 28 15 4
168468 -0.233617 0.90885 -0.345564 28 15 4
168469 -0.291656 0.846305 -0.445763 28 15 4
168470 -0.377426 0.869435 -0.3188 28 15 3
168471 -0.389909 0.896336 -0.211077 28 15 3
168472 -0.251796 0.882824 -0.396511 28 16 3
168473 -0.252485 0.874852 -0.413383 28 16 3
